"","year","price","Location"
"3645",2015,15.917,"Philadelphia"
"3646",2020,27.347,"Philadelphia"
"3647",2021,31.4,"Philadelphia"
"3648",2021,31.976,"Philadelphia"
"3649",2013,15.99,"Philadelphia"
"3650",2013,8.555,"Philadelphia"
"3651",2020,33.898,"Philadelphia"
"3652",2021,27.834,"Philadelphia"
"3653",2021,29.654,"Philadelphia"
"3654",2021,27.995,"Philadelphia"
"3655",2021,31.694,"Philadelphia"
"3656",2021,28.495,"Philadelphia"
"3657",2021,27.493,"Philadelphia"
"3658",2023,37.31,"Philadelphia"
"3659",2022,32.99,"Philadelphia"
"3660",2021,29.595,"Philadelphia"
"3661",2021,27.995,"Philadelphia"
"3662",2021,38.9,"Philadelphia"
"3663",2020,29.946,"Philadelphia"
"3664",2023,35.746,"Philadelphia"
"3665",2023,52.991,"Philadelphia"
"3666",2020,26.955,"Philadelphia"
"3667",2014,10.981,"Philadelphia"
"3668",2019,30.973,"Philadelphia"
"3669",2010,7,"Philadelphia"
"3670",2022,34.399,"Philadelphia"
"3671",2021,29.9,"Philadelphia"
"3672",2022,33.495,"Philadelphia"
"3673",2021,31.295,"Philadelphia"
"3674",2021,40.998,"Philadelphia"
"3675",2022,35.85,"Philadelphia"
"3676",2022,42.999,"Philadelphia"
"3677",2014,12.995,"Philadelphia"
"3678",2021,31.199,"Philadelphia"
"3679",2020,24.697,"Philadelphia"
"3680",2020,19.616,"Philadelphia"
"3681",2020,20.995,"Philadelphia"
"3682",2022,26.795,"Philadelphia"
"3683",2020,18.995,"Philadelphia"
"3684",2022,26.491,"Philadelphia"
"3685",2022,24.488,"Philadelphia"
"3686",2020,21.491,"Philadelphia"
"3687",2018,16.99,"Philadelphia"
"3688",2018,14.495,"Philadelphia"
"3689",2020,19.845,"Philadelphia"
"3690",2018,13.3,"Philadelphia"
"3691",2021,23.477,"Philadelphia"
"3692",2022,26.76,"Philadelphia"
"3693",2020,19.495,"Philadelphia"
"3694",2021,23.9,"Philadelphia"
"3695",2019,17.507,"Philadelphia"
"3696",2021,21.495,"Philadelphia"
"3697",2022,20.494,"Philadelphia"
"3698",2021,21.585,"Philadelphia"
"3699",2020,19.75,"Philadelphia"
"3700",2017,12.461,"Philadelphia"
"3701",2018,18.147,"Philadelphia"
"3702",2021,22.26,"Philadelphia"
"3703",2019,21.788,"Philadelphia"
"3704",2019,19.989,"Philadelphia"
"3705",2022,26.995,"Philadelphia"
"3706",2022,23.866,"Philadelphia"
"3707",2020,20.773,"Philadelphia"
"3708",2020,21.991,"Philadelphia"
"3709",2016,12.395,"Philadelphia"
"3710",2014,7.999,"Philadelphia"
"3711",2017,13.997,"Philadelphia"
"3712",2020,17.999,"Philadelphia"
"3713",2019,18.195,"Philadelphia"
"3714",2020,20.675,"Philadelphia"
"3715",2017,17.095,"Philadelphia"
"3716",2019,12.882,"Philadelphia"
"3717",2022,26.761,"Philadelphia"
"3718",2017,11.999,"Philadelphia"
"3719",2020,18.161,"Philadelphia"
"3720",2022,26.9,"Philadelphia"
"3721",2020,23.741,"Philadelphia"
"3722",2022,24.997,"Philadelphia"
"3723",2020,19.992,"Philadelphia"
"3724",2022,20.449,"Philadelphia"
"3725",2020,18.995,"Philadelphia"
"3726",2022,28.771,"Philadelphia"
"3727",2022,25.499,"Philadelphia"
"3728",2022,24.613,"Philadelphia"
"3729",2019,15.299,"Philadelphia"
"3730",2021,22.995,"Philadelphia"
"3731",2016,14.424,"Philadelphia"
"3732",2022,17.769,"Philadelphia"
"3733",2021,26.59,"Philadelphia"
"3734",2023,30.6,"Philadelphia"
"3735",2020,19.995,"Philadelphia"
"3736",2020,19.695,"Philadelphia"
"3737",2020,19.998,"Philadelphia"
"3738",2022,22.995,"Philadelphia"
"3739",2020,26.495,"Philadelphia"
"3740",2020,19.09,"Philadelphia"
"3741",2023,26.69,"Philadelphia"
"3742",2021,19.999,"Philadelphia"
"3743",2019,18.987,"Philadelphia"
"3744",2019,17.495,"Philadelphia"
"3745",2020,18.75,"Philadelphia"
"3746",2022,20.695,"Philadelphia"
"3747",2023,28.375,"Philadelphia"
"3748",2022,23.339,"Philadelphia"
"3749",2020,19.888,"Philadelphia"
"3750",2022,21.939,"Philadelphia"
"3751",2020,24.997,"Philadelphia"
"3752",2021,22.939,"Philadelphia"
"3753",2021,19.699,"Philadelphia"
"3754",2021,22.8,"Philadelphia"
"3755",2022,20.849,"Philadelphia"
"3756",2020,20.63,"Philadelphia"
"3757",2020,20.995,"Philadelphia"
"3758",2023,29.395,"Philadelphia"
"3759",2013,9.489,"Philadelphia"
"3760",2019,15.766,"Philadelphia"
"3761",2020,20.895,"Philadelphia"
"3762",2023,35.481,"Philadelphia"
"3763",2022,28.111,"Philadelphia"
"3764",2017,17.061,"Philadelphia"
"3765",2019,16.5,"Philadelphia"
"3766",2020,21.288,"Philadelphia"
"3767",2020,21.16,"Philadelphia"
"3768",2021,21.991,"Philadelphia"
"3769",2022,21.488,"Philadelphia"
"3770",2021,19.295,"Philadelphia"
"3771",2022,24.251,"Philadelphia"
"3772",2021,19.9,"Philadelphia"
"3773",2018,20.995,"Philadelphia"
"3774",2020,20.428,"Philadelphia"
"3775",2022,25.999,"Philadelphia"
"3776",2022,29.2,"Philadelphia"
"3777",2023,29.995,"Philadelphia"
"3778",2020,21.715,"Philadelphia"
"3779",2022,23.997,"Philadelphia"
"3780",2021,20.939,"Philadelphia"
"3781",2021,21.997,"Philadelphia"
"3782",2017,19.495,"Philadelphia"
"3783",2020,25.288,"Philadelphia"
"3784",2020,21.488,"Philadelphia"
"3785",2020,17.939,"Philadelphia"
"3786",2021,21.419,"Philadelphia"
"3787",2019,19.75,"Philadelphia"
"3788",2020,17.99,"Philadelphia"
"3789",2022,24.95,"Philadelphia"
"3790",2020,24.799,"Philadelphia"
"3791",2021,21.949,"Philadelphia"
"3792",2020,22.488,"Philadelphia"
"3793",2020,20.895,"Philadelphia"
"3794",2022,21.4,"Philadelphia"
"3795",2021,25.4,"Philadelphia"
"3796",2020,19.495,"Philadelphia"
"3797",2008,4.499,"Philadelphia"
"3798",2020,19.995,"Philadelphia"
"3799",2021,18.995,"Philadelphia"
"3800",2022,21.895,"Philadelphia"
"3801",2019,15.499,"Philadelphia"
"3802",2022,19.373,"Philadelphia"
"3803",2019,17.411,"Philadelphia"
"3804",2020,19.795,"Philadelphia"
"3805",2020,19.888,"Philadelphia"
"3806",2017,13.999,"Philadelphia"
"3807",2022,28.6,"Philadelphia"
"3808",2014,10.6,"Philadelphia"
"3809",2020,16.297,"Philadelphia"
"3810",2018,11.9,"Philadelphia"
"3811",2020,23.399,"Philadelphia"
"3812",2022,25.547,"Philadelphia"
"3813",2020,21.864,"Philadelphia"
"3814",2017,16,"Philadelphia"
"3815",2020,19.955,"Philadelphia"
"3816",2016,14.88,"Philadelphia"
"3817",2019,14.495,"Philadelphia"
"3818",2012,6.313,"Philadelphia"
"3819",2018,16.995,"Philadelphia"
"3820",2023,26.99,"Philadelphia"
"3821",2022,24.75,"Philadelphia"
"3822",2020,28.985,"Philadelphia"
"3823",2017,17.999,"Philadelphia"
"3824",2020,22.488,"Philadelphia"
"3825",2022,20.988,"Philadelphia"
"3826",2023,24.785,"Philadelphia"
"3827",2022,28.5,"Philadelphia"
"3828",2022,21.962,"Philadelphia"
"3829",2022,24.348,"Philadelphia"
"3830",2020,21.99,"Philadelphia"
"3831",2022,26.897,"Philadelphia"
"3832",2022,24.554,"Philadelphia"
"3833",2022,21.8,"Philadelphia"
"3834",2021,21.49,"Philadelphia"
"3835",2020,20.995,"Philadelphia"
"3836",2020,23.488,"Philadelphia"
"3837",2020,14.129,"Philadelphia"
"3838",2020,27.355,"Philadelphia"
"3839",2022,26.999,"Philadelphia"
"3840",2020,22.985,"Philadelphia"
"3841",2021,21.889,"Philadelphia"
"3842",2020,21.562,"Philadelphia"
"3843",2022,23.029,"Philadelphia"
"3844",2020,21.997,"Philadelphia"
"3845",2023,29.7,"Philadelphia"
"3846",2020,26.788,"Philadelphia"
"3847",2022,21.397,"Philadelphia"
"3848",2022,26.997,"Philadelphia"
"3849",2020,20.9,"Philadelphia"
"3850",2019,18.995,"Philadelphia"
"3851",2021,19.697,"Philadelphia"
"3852",2021,21.9,"Philadelphia"
"3853",2022,25.8,"Philadelphia"
"3854",2021,20.999,"Philadelphia"
"3855",2020,19.5,"Philadelphia"
"3856",2018,18.464,"Philadelphia"
"3857",2020,22.395,"Philadelphia"
"3858",2022,25.497,"Philadelphia"
"3859",2020,19.67,"Philadelphia"
"3860",2021,23.9,"Philadelphia"
"3861",2023,26.98,"Philadelphia"
"3862",2020,21.973,"Philadelphia"
"3863",2008,5.95,"Philadelphia"
"3864",2020,24.197,"Philadelphia"
"3865",2016,13,"Philadelphia"
"3866",2021,22.289,"Philadelphia"
"3867",2019,19.295,"Philadelphia"
"3868",2022,21.877,"Philadelphia"
"3869",2022,23.995,"Philadelphia"
"3870",2020,21.491,"Philadelphia"
"3871",2019,16.885,"Philadelphia"
"3872",2020,20,"Philadelphia"
"3873",2013,11.495,"Philadelphia"
"3874",2021,26.436,"Philadelphia"
"3875",2020,21.495,"Philadelphia"
"3876",2023,28.5,"Philadelphia"
"3877",2020,20.212,"Philadelphia"
"3878",2014,14.395,"Philadelphia"
"3879",2023,26.477,"Philadelphia"
"3880",2023,29.5,"Philadelphia"
"3881",2022,21.599,"Philadelphia"
"3882",2020,18.449,"Philadelphia"
"3883",2023,28.3,"Philadelphia"
"3884",2023,26.49,"Philadelphia"
"3885",2014,7.495,"Philadelphia"
"3886",2020,21.8,"Philadelphia"
"3887",2018,16.157,"Philadelphia"
"3888",2015,10.7,"Philadelphia"
"3889",2020,19.995,"Philadelphia"
"3890",2021,20.845,"Philadelphia"
"3891",2022,26.495,"Philadelphia"
"3892",2021,24,"Philadelphia"
"3893",2021,21.66,"Philadelphia"
"3894",2020,20.995,"Philadelphia"
"3895",2021,24.985,"Philadelphia"
"3896",2013,8.5,"Philadelphia"
"3897",2021,20.245,"Philadelphia"
"3898",2022,21.449,"Philadelphia"
"3899",2020,22.497,"Philadelphia"
"3900",2013,10.5,"Philadelphia"
"3901",2020,24.897,"Philadelphia"
"3902",2019,20.946,"Philadelphia"
"3903",2017,15.416,"Philadelphia"
"3904",2021,26.194,"Philadelphia"
"3905",2022,22.874,"Philadelphia"
"3906",2020,23.295,"Philadelphia"
"3907",2022,26.919,"Philadelphia"
"3908",2020,20.75,"Philadelphia"
"3909",2022,22.895,"Philadelphia"
"3910",2020,23.295,"Philadelphia"
"3911",2021,19.697,"Philadelphia"
"3912",2020,22.999,"Philadelphia"
"3913",2022,26.56,"Philadelphia"
"3914",2020,23.291,"Philadelphia"
"3915",2020,22.35,"Philadelphia"
"3916",2022,26.9,"Philadelphia"
"3917",2006,2.5,"Philadelphia"
"3918",2020,18.813,"Philadelphia"
"3919",2020,20.9,"Philadelphia"
"3920",2022,25.3,"Philadelphia"
"3921",2022,21.695,"Philadelphia"
"3922",2014,12.5,"Philadelphia"
"3923",2023,32.913,"Philadelphia"
"3924",2021,21.498,"Philadelphia"
"3925",2020,18.99,"Philadelphia"
"3926",2020,18.999,"Philadelphia"
"3927",2020,20.995,"Philadelphia"
"3928",2020,21.897,"Philadelphia"
"3929",2021,24.365,"Philadelphia"
"3930",2022,25.221,"Philadelphia"
"3931",2023,26.99,"Philadelphia"
"3932",2022,23.895,"Philadelphia"
"3933",2019,15.499,"Philadelphia"
"3934",2021,25.288,"Philadelphia"
"3935",2020,22.694,"Philadelphia"
"3936",2022,20.999,"Philadelphia"
"3937",2020,19.689,"Philadelphia"
"3938",2020,15.695,"Philadelphia"
"3939",2015,11.999,"Philadelphia"
"3940",2022,21.495,"Philadelphia"
"3941",2020,19.999,"Philadelphia"
"3942",2023,28.695,"Philadelphia"
"3943",2022,29.4,"Philadelphia"
"3944",2017,14.997,"Philadelphia"
"3945",2020,22.867,"Philadelphia"
"3946",2019,22.221,"Philadelphia"
"3947",2018,11.993,"Philadelphia"
"3948",2013,8.99,"Philadelphia"
"3949",2020,21.845,"Philadelphia"
"3950",2022,20.639,"Philadelphia"
"3951",2008,5.85,"Philadelphia"
"3952",2021,23.9,"Philadelphia"
"3953",2020,22.9,"Philadelphia"
"3954",2022,27.543,"Philadelphia"
"3955",2020,24.985,"Philadelphia"
"3956",2022,27.39,"Philadelphia"
"3957",2014,9.769,"Philadelphia"
"3958",2020,23.853,"Philadelphia"
"3959",2020,22.823,"Philadelphia"
"3960",2020,21.987,"Philadelphia"
"3961",2022,26.584,"Philadelphia"
"3962",2019,18.995,"Philadelphia"
"3963",2022,23.4,"Philadelphia"
"3964",2019,19.995,"Philadelphia"
"3965",2017,13.499,"Philadelphia"
"3966",2016,13.54,"Philadelphia"
"3967",2022,27.9,"Philadelphia"
"3968",2021,26.966,"Philadelphia"
"3969",2021,19.229,"Philadelphia"
"3970",2012,6.999,"Philadelphia"
"3971",2021,20.495,"Philadelphia"
"3972",2020,19.495,"Philadelphia"
"3973",2020,19.489,"Philadelphia"
"3974",2022,20.496,"Philadelphia"
"3975",2022,21.495,"Philadelphia"
"3976",2023,30.631,"Philadelphia"
"3977",2019,22.444,"Philadelphia"
"3978",2022,22.303,"Philadelphia"
"3979",2022,27.4,"Philadelphia"
"3980",2019,17.995,"Philadelphia"
"3981",2024,40.08,"Philadelphia"
"3982",2021,26.495,"Philadelphia"
"3983",2007,5.99,"Philadelphia"
"3984",2016,14.095,"Philadelphia"
"3985",2018,21.915,"Philadelphia"
"3986",2010,7.499,"Philadelphia"
"3987",2020,24.9,"Philadelphia"
"3988",2018,14.952,"Philadelphia"
"3989",2024,43.592,"Philadelphia"
"3990",2012,10.498,"Philadelphia"
"3991",2020,21.222,"Philadelphia"
"3992",2021,27.99,"Philadelphia"
"3993",2023,38.695,"Philadelphia"
"3994",2024,39.995,"Philadelphia"
"3995",2020,27.712,"Philadelphia"
"3996",2020,22.995,"Philadelphia"
"3997",2020,25.9,"Philadelphia"
"3998",2017,13.988,"Philadelphia"
"3999",2020,20.599,"Philadelphia"
"4000",2023,34.668,"Philadelphia"
"4001",2020,22.778,"Philadelphia"
"4002",2018,15.588,"Philadelphia"
"4003",2020,20.95,"Philadelphia"
"4004",2021,23.999,"Philadelphia"
"4005",2019,23.987,"Philadelphia"
"4006",2024,44.68,"Philadelphia"
"4007",2019,22.875,"Philadelphia"
"4008",2020,20.987,"Philadelphia"
"4009",2019,17.597,"Philadelphia"
"4010",2023,33.9,"Philadelphia"
"4011",2019,21.122,"Philadelphia"
"4012",2019,20.74,"Philadelphia"
"4013",2013,13.95,"Philadelphia"
"4014",2022,27.9,"Philadelphia"
"4015",2020,22.526,"Philadelphia"
"4016",2024,46.245,"Philadelphia"
"4017",2018,17.149,"Philadelphia"
"4018",2015,19.995,"Philadelphia"
"4019",2022,23.999,"Philadelphia"
"4020",2014,15.997,"Philadelphia"
"4021",2024,44.354,"Philadelphia"
"4022",2015,15.25,"Philadelphia"
"4023",2020,27.998,"Philadelphia"
"4024",2019,23.495,"Philadelphia"
"4025",2023,38.503,"Philadelphia"
"4026",2022,24.983,"Philadelphia"
"4027",2022,27.222,"Philadelphia"
"4028",2020,25.317,"Philadelphia"
"4029",2022,24.4,"Philadelphia"
"4030",2019,18.995,"Philadelphia"
"4031",2020,26.288,"Philadelphia"
"4032",2024,39,"Philadelphia"
"4033",2020,27.333,"Philadelphia"
"4034",2021,31.99,"Philadelphia"
"4035",2022,27.799,"Philadelphia"
"4036",2020,21.999,"Philadelphia"
"4037",2015,12.987,"Philadelphia"
"4038",2019,20.39,"Philadelphia"
"4039",2014,13.795,"Philadelphia"
"4040",2016,19.5,"Philadelphia"
"4041",2016,10.9,"Philadelphia"
"4042",2022,21.499,"Philadelphia"
"4043",2022,24.999,"Philadelphia"
"4044",2015,19.5,"Philadelphia"
"4045",2020,22.045,"Philadelphia"
"4046",2013,11.59,"Philadelphia"
"4047",2014,17.995,"Philadelphia"
"4048",2013,5.5,"Philadelphia"
"4049",2019,17.995,"Philadelphia"
"4050",2007,5.49,"Philadelphia"
"4051",2019,23.998,"Philadelphia"
"4052",2020,21.495,"Philadelphia"
"4053",2020,28.995,"Philadelphia"
"4054",2020,25.277,"Philadelphia"
"4055",2021,26.395,"Philadelphia"
"4056",2017,19.95,"Philadelphia"
"4057",2018,20.5,"Philadelphia"
"4058",2022,27.991,"Philadelphia"
"4059",2023,32.995,"Philadelphia"
"4060",2018,18.495,"Philadelphia"
"4061",2022,27.95,"Philadelphia"
"4062",2017,17.217,"Philadelphia"
"4063",2014,11.883,"Philadelphia"
"4064",2024,38.719,"Philadelphia"
"4065",2019,17.845,"Philadelphia"
"4066",2020,24.65,"Philadelphia"
"4067",2022,33.99,"Philadelphia"
"4068",2023,29.95,"Philadelphia"
"4069",2023,35.213,"Philadelphia"
"4070",2022,30,"Philadelphia"
"4071",2021,25.995,"Philadelphia"
"4072",2021,29.652,"Philadelphia"
"4073",2020,18.195,"Philadelphia"
"4074",2020,24.995,"Philadelphia"
"4075",2022,23.999,"Philadelphia"
"4076",2020,21.994,"Philadelphia"
"4077",2017,18.895,"Philadelphia"
"4078",2015,15.549,"Philadelphia"
"4079",2016,11.984,"Philadelphia"
"4080",2021,34.895,"Philadelphia"
"4081",2019,25.055,"Philadelphia"
"4082",2016,9.995,"Philadelphia"
"4083",2019,24.8,"Philadelphia"
"4084",2014,13.007,"Philadelphia"
"4085",2023,35.548,"Philadelphia"
"4086",2020,23.244,"Philadelphia"
"4087",2020,28.672,"Philadelphia"
"4088",2019,21,"Philadelphia"
"4089",2020,24.993,"Philadelphia"
"4090",2017,18.99,"Philadelphia"
"4091",2022,29.99,"Philadelphia"
"4092",2020,23.94,"Philadelphia"
"4093",2022,28.847,"Philadelphia"
"4094",2017,21.995,"Philadelphia"
"4095",2020,23.995,"Philadelphia"
"4096",2016,17.372,"Philadelphia"
"4097",2022,19.999,"Philadelphia"
"4098",2023,32.5,"Philadelphia"
"4099",2013,15,"Philadelphia"
"4100",2021,21.412,"Philadelphia"
"4101",2023,34.22,"Philadelphia"
"4102",2020,17.994,"Philadelphia"
"4103",2021,27.49,"Philadelphia"
"4104",2021,27.997,"Philadelphia"
"4105",2019,18.789,"Philadelphia"
"4106",2019,19.415,"Philadelphia"
"4107",2023,33.9,"Philadelphia"
"4108",2019,21.45,"Philadelphia"
"4109",2020,22.995,"Philadelphia"
"4110",2024,43.09,"Philadelphia"
"4111",2021,27.8,"Philadelphia"
"4112",2020,23.995,"Philadelphia"
"4113",2020,21.995,"Philadelphia"
"4114",2023,33.5,"Philadelphia"
"4115",2019,18.99,"Philadelphia"
"4116",2020,23.2,"Philadelphia"
"4117",2022,28.72,"Philadelphia"
"4118",2020,25.855,"Philadelphia"
"4119",2018,22.999,"Philadelphia"
"4120",2017,13.49,"Philadelphia"
"4121",2020,27.892,"Philadelphia"
"4122",2020,23.58,"Philadelphia"
"4123",2020,22.995,"Philadelphia"
"4124",2018,17.991,"Philadelphia"
"4125",2020,27.88,"Philadelphia"
"4126",2012,6.812,"Philadelphia"
"4127",2017,18.995,"Philadelphia"
"4128",2020,25.455,"Philadelphia"
"4129",2022,24.4,"Philadelphia"
"4130",2014,13.949,"Philadelphia"
"4131",2024,42.995,"Philadelphia"
"4132",2021,21.39,"Philadelphia"
"4133",2019,21.488,"Philadelphia"
"4134",2024,42.125,"Philadelphia"
"4135",2022,25.95,"Philadelphia"
"4136",2016,16.997,"Philadelphia"
"4137",2016,19.498,"Philadelphia"
"4138",2020,26.295,"Philadelphia"
"4139",2015,14.73,"Philadelphia"
"4140",2024,38.795,"Philadelphia"
"4141",2020,28.769,"Philadelphia"
"4142",2020,28.695,"Philadelphia"
"4143",2019,25.975,"Philadelphia"
"4144",2020,19.856,"Philadelphia"
"4145",2020,24.097,"Philadelphia"
"4146",2020,27.995,"Philadelphia"
"4147",2020,21.3,"Philadelphia"
"4148",2015,13.994,"Philadelphia"
"4149",2017,18.487,"Philadelphia"
"4150",2020,24.517,"Philadelphia"
"4151",2023,39.995,"Philadelphia"
"4152",2020,21.877,"Philadelphia"
"4153",2019,20.995,"Philadelphia"
"4154",2022,25.9,"Philadelphia"
"4155",2021,26.8,"Philadelphia"
"4156",2024,42.995,"Philadelphia"
"4157",2019,17.995,"Philadelphia"
"4158",2021,25.599,"Philadelphia"
"4159",2017,16.992,"Philadelphia"
"4160",2017,17.987,"Philadelphia"
"4161",2021,19.759,"Philadelphia"
"4162",2012,13.849,"Philadelphia"
"4163",2022,26.9,"Philadelphia"
"4164",2023,35.28,"Philadelphia"
"4165",2015,16.775,"Philadelphia"
"4166",2020,23.995,"Philadelphia"
"4167",2020,26.495,"Philadelphia"
"4168",2020,20.724,"Philadelphia"
"4169",2020,26.491,"Philadelphia"
"4170",2019,23.995,"Philadelphia"
"4171",2020,28.888,"Philadelphia"
"4172",2013,10.894,"Philadelphia"
"4173",2018,20.988,"Philadelphia"
"4174",2017,12.299,"Philadelphia"
"4175",2018,18.995,"Philadelphia"
"4176",2018,24.977,"Philadelphia"
"4177",2023,36.488,"Philadelphia"
"4178",2022,23.9,"Philadelphia"
"4179",2018,19,"Philadelphia"
"4180",2020,27.25,"Philadelphia"
"4181",2024,37.995,"Philadelphia"
"4182",2021,30.385,"Philadelphia"
"4183",2020,26.2,"Philadelphia"
"4184",2016,15.395,"Philadelphia"
"4185",2022,27.99,"Philadelphia"
"4186",2020,24.547,"Philadelphia"
"4187",2020,28.995,"Philadelphia"
"4188",2023,38.912,"Philadelphia"
"4189",2018,19.995,"Philadelphia"
"4190",2019,19.595,"Philadelphia"
"4191",2019,22.499,"Philadelphia"
"4192",2022,25.98,"Philadelphia"
"4193",2016,15.871,"Philadelphia"
"4194",2022,31.9,"Philadelphia"
"4195",2020,29.995,"Philadelphia"
"4196",2020,17.998,"Philadelphia"
"4197",2022,29.5,"Philadelphia"
"4198",2019,24.405,"Philadelphia"
"4199",2016,16.995,"Philadelphia"
"4200",2022,26.275,"Philadelphia"
"4201",2013,12.5,"Philadelphia"
"4202",2020,21.9,"Philadelphia"
"4203",2017,16.297,"Philadelphia"
"4204",2022,31.9,"Philadelphia"
"4205",2020,29.99,"Philadelphia"
"4206",2014,14.595,"Philadelphia"
"4207",2023,37.976,"Philadelphia"
"4208",2022,28.863,"Philadelphia"
"4209",2011,12.995,"Philadelphia"
"4210",2021,31.3,"Philadelphia"
"4211",2020,26.845,"Philadelphia"
"4212",2023,35.499,"Philadelphia"
"4213",2020,24.99,"Philadelphia"
"4214",2020,27.852,"Philadelphia"
"4215",2023,29.9,"Philadelphia"
"4216",2013,11.499,"Philadelphia"
"4217",2020,27.85,"Philadelphia"
"4218",2022,32.995,"Philadelphia"
"4219",2020,21.388,"Philadelphia"
"4220",2020,26.785,"Philadelphia"
"4221",2020,22.997,"Philadelphia"
"4222",2020,17.488,"Philadelphia"
"4223",2024,39.138,"Philadelphia"
"4224",2021,25.697,"Philadelphia"
"4225",2019,21.853,"Philadelphia"
"4226",2019,26.33,"Philadelphia"
"4227",2012,10.49,"Philadelphia"
"4228",2021,21.789,"Philadelphia"
"4229",2020,24.5,"Philadelphia"
"4230",2024,39.397,"Philadelphia"
"4231",2020,27.712,"Philadelphia"
"4232",2020,18.999,"Philadelphia"
"4233",2022,23.998,"Philadelphia"
"4234",2022,26.649,"Philadelphia"
"4235",2020,24.99,"Philadelphia"
"4236",2015,15.146,"Philadelphia"
"4237",2018,20.999,"Philadelphia"
"4238",2022,23.95,"Philadelphia"
"4239",2020,24.99,"Philadelphia"
"4240",2023,27.495,"Philadelphia"
"4241",2020,23.39,"Philadelphia"
"4242",2020,27.9,"Philadelphia"
"4243",2017,15.998,"Philadelphia"
"4244",2019,24.349,"Philadelphia"
"4245",2020,27.977,"Philadelphia"
"4246",2020,21.3,"Philadelphia"
"4247",2018,21.29,"Philadelphia"
"4248",2021,23.795,"Philadelphia"
"4249",2024,41.99,"Philadelphia"
"4250",2019,27.99,"Philadelphia"
"4251",2024,40.464,"Philadelphia"
"4252",2020,24.098,"Philadelphia"
"4253",2017,17.504,"Philadelphia"
"4254",2019,19.998,"Philadelphia"
"4255",2023,34.995,"Philadelphia"
"4256",2019,13.8,"Philadelphia"
"4257",2017,10.779,"Philadelphia"
"4258",2024,43.344,"Philadelphia"
"4259",2022,26.069,"Philadelphia"
"4260",2020,23.9,"Philadelphia"
"4261",2016,15.99,"Philadelphia"
"4262",2020,24.895,"Philadelphia"
"4263",2021,29.705,"Philadelphia"
"4264",2019,26.795,"Philadelphia"
"4265",2018,9.98,"Philadelphia"
"4266",2020,24.988,"Philadelphia"
"4267",2017,17.75,"Philadelphia"
"4268",2020,22.439,"Philadelphia"
"4269",2020,19.99,"Philadelphia"
"4270",2022,25.69,"Philadelphia"
"4271",2020,28.495,"Philadelphia"
"4272",2021,18.9,"Philadelphia"
"4273",2018,19.99,"Philadelphia"
"4274",2020,19.417,"Philadelphia"
"4275",2016,14.724,"Philadelphia"
"4276",2023,24.495,"Philadelphia"
"4277",2020,24.9,"Philadelphia"
"4278",2010,6.995,"Philadelphia"
"4279",2021,31.995,"New York City"
"4280",2024,37.266,"New York City"
"4281",2022,31.995,"New York City"
"4282",2023,25.9,"New York City"
"4283",2016,20.3,"New York City"
"4284",2020,23.995,"New York City"
"4285",2024,38.985,"New York City"
"4286",2020,18.989,"New York City"
